,Unnamed: 0,title,price,link_item,discount,sales,revenue
631,37,"[Hộp 12 cái] Bao cao su Durex Pleasuremax - Size lớn 56mm, gân và điểm nổi kèm 1 chiếc BCS Gun Super Thin",250000,https://tiki.vn/hop-12-cai-bao-cao-su-durex-pleasuremax-size-lon-56mm-gan-va-diem-noi-kem-1-chiec-bcs-gun-super-thin-p141061695.html?spid=141061697,,,
632,38,Bao cao su Powermen Ngọc trai hộp 3 BCS,60000,https://tiki.vn/bao-cao-su-powermen-ngoc-trai-hop-3-bcs-p253298389.html?spid=253298393,,,
633,39,"Bao cao su Size Việt, Ngăn xuất tinh sớm, Tăng khoái cảm Powermen Tighter Longer Plus Hộp 3 bcs",55000,https://tiki.vn/bao-cao-su-size-viet-ngan-xuat-tinh-som-tang-khoai-cam-powermen-tighter-longer-plus-hop-3-bcs-p248797065.html?spid=248797066,,3.0,165000.0
634,0,"Bao cao su siêu mỏng, tàng hình 0.03 kéo dài thời gian quan hệ (Hộp 3 chiếc)",120000,https://tiki.vn/bao-cao-su-sieu-mong-tang-hinh-0-03-keo-dai-thoi-gian-quan-he-hop-3-chiec-p273401473.html?spid=273401475,-44%,,
635,1,0133495 Pjur med CLEAN Xịt khử sau quan hệ Chai 100ml,830000,https://tiki.vn/0133495-pjur-med-clean-xit-khu-sau-quan-he-chai-100ml-p247156930.html?spid=247156931,-10%,,
636,2,Combo 2 Bao cao su Powermen,455000,https://tiki.vn/combo-2-bao-cao-su-powermen-p14187968.html?spid=14187970,-12%,18.0,8190000.0
637,3,Bao cao su Durex Fetherlite Hộp 3 Bao,69999,https://tiki.vn/bao-cao-su-durex-fetherlite-hop-3-bao-p151547349.html?spid=151547350,-10%,,
638,5,"Bao cao su siêu mỏng, kéo dài hình Powermen Superthin Longshock (Hộp 12 Bcs)",159000,https://tiki.vn/bao-cao-su-sieu-mong-keo-dai-hinh-powermen-superthin-longshock-hop-12-bcs-p149706910.html?spid=149706911,,5.0,795000.0
639,6,Bao cao su Powermen,149000,https://tiki.vn/bao-cao-su-powermen-p11444354.html?spid=11444356,-5%,24.0,3576000.0
640,7,Bao cao su Powermen,134000,https://tiki.vn/bao-cao-su-powermen-p11445647.html?spid=11445649,-5%,9.0,1206000.0
641,8,Combo 2 hộp Okamoto Hương Dâu Hộp 10 Cái,170000,https://tiki.vn/combo-2-hop-okamoto-huong-dau-hop-10-cai-p88002483.html?spid=273675317,-30%,,
642,10,Bao cao su LifeStyles Fantasy làm từ cao su thiên nhiên có gân ngang cao cấp ( 3 Bao / Hộp ) - Xuất xứ Úc ( Hàng Chính Hãng ),25000,https://tiki.vn/bao-cao-su-lifestyles-fantasy-lam-tu-cao-su-thien-nhien-co-gan-ngang-cao-cap-3-bao-hop-xuat-xu-uc-hang-chinh-hang-p68762125.html?spid=153845766,-5%,89.0,2225000.0
643,11,Bao cao su Powermen INVI 0.03 - 12 Cái,250000,https://tiki.vn/bao-cao-su-powermen-invi-0-03-12-cai-p2324073.html?spid=2357499,-5%,32.0,8000000.0
644,13,Bao cao su Powermen Dotted,25000,https://tiki.vn/bao-cao-su-powermen-dotted-p2324103.html?spid=2357523,-37%,554.0,13850000.0
645,14,Bao cao su Powermen Siêu mỏng kéo dài và Cá ngựa hộp 12 chiếc,249000,https://tiki.vn/bao-cao-su-powermen-sieu-mong-keo-dai-va-ca-ngua-hop-12-chiec-p10769526.html?spid=10769528,-5%,33.0,8217000.0
646,15,Combo Hộp 10 Bao Cao Su Sagami Superthin Và Hộp 10 Bao Cao Su Okamoto Purity,129000,https://tiki.vn/combo-hop-10-bao-cao-su-sagami-superthin-va-hop-10-bao-cao-su-okamoto-purity-p24133280.html?spid=103554951,-8%,6.0,774000.0
647,16,"Bao cao su Powermen Gia đình 365+Không mùi cao su, nhiều chất bôi trơn, dễ vệ sinh bằng nước lã, không nhầy nhụa",365000,https://tiki.vn/bao-cao-su-powermen-gia-dinh-365-khong-mui-cao-su-nhieu-chat-boi-tron-de-ve-sinh-bang-nuoc-la-khong-nhay-nhua-p270665077.html?spid=270665078,,,
648,18,[Hộp 12 cái] Bao cao su Muaisi Imported Latex Red - Kéo dài thời gian,81000,https://tiki.vn/hop-12-cai-bao-cao-su-muaisi-imported-latex-red-keo-dai-thoi-gian-p155765175.html?spid=155765177,,4.0,324000.0
649,19,[Hộp 4 cái] Bao cao su Nakanishi - Siêu mỏng 0.03mm - Hương dưa lưới kèm 1 chiếc BCS Gun Super Thin,190000,https://tiki.vn/hop-4-cai-bao-cao-su-nakanishi-sieu-mong-0-03mm-huong-dua-luoi-kem-1-chiec-bcs-gun-super-thin-p141367910.html?spid=141367912,,,
650,20,[Hộp 4 cái] Bao cao su Nakanishi - Siêu mỏng 0.03mm - Hương đào kèm 1 chiếc BCS Gun Super Thin,190000,https://tiki.vn/hop-4-cai-bao-cao-su-nakanishi-sieu-mong-0-03mm-huong-dao-kem-1-chiec-bcs-gun-super-thin-p141584962.html?spid=141584964,,,
651,21,Bao cao su Ritex DUNN Siêu mỏng JN-RI-DUNN,74750,https://tiki.vn/bao-cao-su-ritex-dunn-sieu-mong-jn-ri-dunn-p90142300.html?spid=90142304,,,
652,22,[Hộp 12 cái] Bao cao su SO Ultrathin - Siêu mỏng,144000,https://tiki.vn/hop-12-cai-bao-cao-su-so-ultrathin-sieu-mong-p206053088.html?spid=206053090,,1.0,144000.0
653,23,Bao cao su SafeFit Comfortable Size 52 hộp 3 cái,28000,https://tiki.vn/bao-cao-su-safefit-comfortable-size-52-hop-3-cai-p273746488.html?spid=273746489,,,
654,24,"[Hộp 10 cái] Bao cao su Shell Choco Prolong kéo dài thời gian, hương chocolate kèm 1 chiếc BCS Gun Super Thin",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-choco-prolong-huong-chocolate-kem-1-chiec-bcs-gun-super-thin-p272414896.html?spid=272414898,,,
655,26,"Bộ 02 hộp bao cao su RITEX FEELING, siêu mỏng ôm sát, hộp 3 chiếc",150000,https://tiki.vn/bo-02-hop-bao-cao-su-ritex-feeling-om-sat-hop-3-chiec-p181681056.html?spid=181681057,,,
656,27,"2 Hộp Bao Cao Su SAGAMI Xtreme Feel Long, Gai, Mẫu Mới, MADE IN JAPAN, Hàng Chính Hãng, 20 Cái",142500,https://tiki.vn/2-hop-bao-cao-su-sagami-xtreme-feel-long-gai-mau-moi-made-in-japan-hang-chinh-hang-20-cai-p59118901.html?spid=187871745,,5.0,712500.0
657,28,Hộp 10 Bao cao su Sagami Love Me Gold trơn mỏng,114000,https://tiki.vn/hop-10-bao-cao-su-sagami-love-me-gold-tron-mong-p171451473.html?spid=187058365,,2.0,228000.0
658,29,Bộ 2 Hộp Bao Cao Su LifeStyles Fantasy Có Gân Ngang Ôm Sát Cao Cấp 12 bao,188000,https://tiki.vn/bo-2-hop-bao-cao-su-lifestyles-fantasy-co-gan-ngang-om-sat-cao-cap-12-bao-p126945371.html?spid=126945374,,38.0,7144000.0
659,31,Bao cao su Sagami 002 Original Siêu mỏng Non Latex Hộp 2 chiếc không mùi trong suốt chống tuột kéo dài thời gian,59000,https://tiki.vn/bao-cao-su-sagami-002-original-sieu-mong-non-latex-hop-2-chiec-khong-mui-trong-suot-chong-tuot-keo-dai-thoi-gian-p107181649.html?spid=107181650,,,
660,32,Bao cao su Sagami LOVE ME ORANGE 10 bao,80750,https://tiki.vn/bao-cao-su-sagami-love-me-orange-10-bao-p169606551.html?spid=187852668,,1.0,80750.0
661,33,"Bao Cao su Sagami Love Me Gold, Hộp 10 Chiếc Nhật Bản",95000,https://tiki.vn/bao-cao-su-sagami-love-me-gold-hop-10-chiec-nhat-ban-p103456936.html?spid=187058453,,1.0,95000.0
662,34,Combo 1 Hộp Bao Cao Su LifeStyles SKYN Elite Non-latex 3 bao + 1 Hộp Bao Cao Su LifeStyles Classic 12 bao,165000,https://tiki.vn/combo-1-hop-bao-cao-su-lifestyles-skyn-elite-non-latex-3-bao-1-hop-bao-cao-su-lifestyles-classic-12-bao-p195874413.html?spid=195874419,,1.0,165000.0
663,36,Combo Bao Cao Su SKYN Elite Non-latex 10 bao + 1 Hộp Bao Cao Su LifeStyles Mixed Berry 3 bao,242000,https://tiki.vn/combo-bao-cao-su-skyn-elite-non-latex-10-bao-1-hop-bao-cao-su-lifestyles-mixed-berry-3-bao-p126945329.html?spid=126945331,,68.0,16456000.0
664,37,Combo 2 hộp Bao cao su Sagami Exceed 2000 - Thiết kế 3D - Một lần thắt - Hộp 12 chiếc,166000,https://tiki.vn/combo-2-hop-bao-cao-su-sagami-exceed-2000-thiet-ke-3d-mot-lan-that-hop-12-chiec-p108535242.html?spid=187899087,,7.0,1162000.0
665,38,Bao cao su Sagami Are Are – BCS Mỏng – Gai Bi Tăng Khoái Cảm Kéo Dài Thời Gian – Hộp 10 Chiếc,97000,https://tiki.vn/bao-cao-su-sagami-are-are-bcs-mong-gai-bi-tang-khoai-cam-keo-dai-thoi-gian-hop-10-chiec-bare10-p174424255.html?spid=187865588,,9.0,873000.0
666,39,Combo Bao cao su Durex Invisible Extra Thin Extra Sensitive hộp 10 bao và hộp 3 bao,255000,https://tiki.vn/combo-bao-cao-su-durex-invisible-extra-thin-extra-sensitive-hop-12-bao-va-hop-3-bao-p92159202.html?spid=271224104,,,
667,0,"Bao cao su Sagami Original 0.02 cao cấp, siêu mỏng (Hộp 12 chiếc)",500000,https://tiki.vn/bao-cao-su-sagami-original-0-02-cao-cap-sieu-mong-hop-12-chiec-p48579668.html?spid=187024520,-40%,134.0,67000000.0
668,1,Bao cao su Sagami Xtreme Supperthin siêu mỏng (hộp 10 chiếc),48000,https://tiki.vn/bao-cao-su-sagami-xtreme-supperthin-sieu-mong-hop-10-chiec-p48570457.html?spid=187853342,,17.0,816000.0
669,2,Bao Cao Su Masculan Das Kondom Long Pleasure (10 Cái/ Hộp),119000,https://tiki.vn/bao-cao-su-masculan-das-kondom-long-pleasure-10-cai-hop-p2469427.html?spid=24260488,-45%,1100.0,130900000.0
670,3,Bao Cao Su Tăng Thời Gian Quan Hệ Power Men Cá Ngựa Hộp 12 Chiếc - Shop Adam,150000,https://tiki.vn/bao-cao-su-tang-thoi-gian-quan-he-power-men-ca-ngua-hop-12-chiec-shop-adam-p144450305.html?spid=144450306,-45%,82.0,12300000.0
671,5,Bao cao su Gân Gai Tâm Thiện Chí Kéo dài thời gian Four In Love túi 12 chiếc,58000,https://tiki.vn/bao-cao-su-tam-thien-chi-gan-gai-that-keo-dai-thoi-gian-four-in-love-tui-12-chiec-p71142115.html?spid=71142116,,230.0,13340000.0
672,6,Bộ 2 Hộp Bao Cao Su Innova Vàng (12 Cái),144000,https://tiki.vn/bo-2-hop-bao-cao-su-innova-vang-12-cai-p11948998.html?spid=55062031,-40%,182.0,26208000.0
673,7,Combo 2 hộp bao cao su Sagami Xtreme White 10 pcs,116000,https://tiki.vn/combo-2-hop-bao-cao-su-sagami-xtreme-white-10-pcs-p4028035.html?spid=262783236,,2.0,232000.0
674,8,Bao Cao Su Sagami Exceed 2000 - Hộp 12 Gói,53000,https://tiki.vn/bao-cao-su-sagami-exceed-2000-hop-12-goi-p389626.html?spid=187896101,,61.0,3233000.0
675,10,"Bao cao su OLO Soft Growth siêu mỏng tăng kích thước 1,5 cm - Hộp 5 bao 5 bi",35000,https://tiki.vn/bao-cao-su-olo-soft-growth-sieu-mong-tang-kich-thuoc-1-5-cm-hop-5-bao-5-bi-p102015230.html?spid=116021182,-13%,231.0,8085000.0
676,11,Bao cao su Sagami Superthin - Mỏng - Kiểu truyền thống - Hộp 2 chiếc,21000,https://tiki.vn/bao-cao-su-sagami-superthin-mong-kieu-truyen-thong-hop-2-chiec-p108535216.html?spid=108535220,-36%,1100.0,23100000.0
677,13,Bao Cao Su Boss 12s 4in1 Nhiều gai gân Kéo Dài Thời Gian,83000,https://tiki.vn/bao-cao-su-boss-12s-4in1-nhieu-gai-gan-keo-dai-thoi-gian-p31691167.html?spid=31691168,-55%,333.0,27639000.0
678,14,Bao Cao Su Tăng Cường Gel Bôi Trơn Okamoto Skinless Skin Super Lubricated Hộp 10 Chiếc,80000,https://tiki.vn/bao-cao-su-tang-cuong-gel-boi-tron-okamoto-skinless-skin-super-lubricated-hop-10-chiec-p20232494.html?spid=272134569,,4.0,320000.0
679,15,Bao Cao Su Tâm Thiện Chí Guardian Gia Đình (Hộp 144 Cái),129000,https://tiki.vn/bao-cao-su-tam-thien-chi-guardian-gia-dinh-hop-144-cai-p933535.html?spid=53977025,-12%,234.0,30186000.0
680,16,"Gel bôi trơn quan hệ Feelex Lubricant Ultra Smooth mát lạnh, gấp đôi độ trơn - Lọ 250ml",145000,https://tiki.vn/gel-boi-tron-quan-he-feelexx-lubricant-ultra-smooth-mat-lanh-gap-doi-do-tron-lo-250ml-p270114616.html?spid=270097238,,212.0,30740000.0
681,18,Bao Cao Su Sagami Xtreme Super Thin (10 Cái / Hộp),45000,https://tiki.vn/bao-cao-su-sagami-xtreme-super-thin-10-cai-hop-p2775387.html?spid=262748262,-28%,13.0,585000.0
682,19,Gel bôi trơn Durex Play Strawberry 100ml,169000,https://tiki.vn/gel-boi-tron-durex-play-strawberry-100ml-p2042221.html?spid=90618566,-45%,1800.0,304200000.0
683,20,Gel bôi trơn kéo dài thời gian quan hệ Feelex Long Time tuýp 10g,93000,https://tiki.vn/gel-boi-tron-keo-dai-thoi-gian-quan-he-feelex-long-time-tuyp-10g-p271332324.html?spid=271332326,,68.0,6324000.0
684,21,Bộ 2 Chai Gel Bôi Trơn Durex Play Warming 100ml,338000,https://tiki.vn/bo-2-chai-gel-boi-tron-durex-play-warming-100ml-p105629582.html?spid=105629584,-1%,432.0,146016000.0
685,22,"Bao cao su Feelex Invisible siêu mỏng, nhiều gel bôi trơn, hương thơm nhẹ",27000,https://tiki.vn/bao-cao-su-feelex-invisible-sieu-mong-nhieu-gel-boi-tron-huong-thom-nhe-p195574353.html?spid=195574355,-29%,306.0,8262000.0
686,23,"[Hộp 10 cái] Bao cao su OLO 0.01 Đỏ ống tròn - Siêu mỏng, nóng ấm",90000,https://tiki.vn/hop-10-cai-bao-cao-su-olo-0-01-do-ong-tron-sieu-mong-nong-am-p157436821.html?spid=158008546,,27.0,2430000.0
687,24,[Chai 13ml] Chai xịt hỗ trợ nam giới Powergra For Men,450000,https://tiki.vn/chai-13ml-gel-boi-tron-cho-nam-powergra-for-men-p203012934.html?spid=203012936,,33.0,14850000.0
688,26,Bao Cao Su Okamoto Skinless Skin Strawberry Hương Dâu 10s,74000,https://tiki.vn/bao-cao-su-okamoto-skinless-skin-strawberry-huong-dau-10s-p13779409.html?spid=50376883,,152.0,11248000.0
689,27,Bộ 4 Bao Cao Su Durex Sensual Strawberry - Hộp 3 Bao,180000,https://tiki.vn/bo-4-bao-cao-su-durex-sensual-strawberry-hop-3-bao-p105626002.html?spid=105626003,,344.0,61920000.0
690,28,Bao Cao Su Gai Sagami + Bcs Gai Râu To Hộp 2c,80000,https://tiki.vn/bao-cao-su-gai-sagami-bcs-gai-rau-hop-2c-mau-ngau-nhien-p188429308.html?spid=188429309,,75.0,6000000.0
691,29,BAO CAO SU OKAMOTO SKINLESS SKIN ORANGE LUBRICATED (HƯƠNG CAM HỘP 10 CÁI) CHÍNH HÃNG NHẬT BẢN,63000,https://tiki.vn/bao-cao-su-okamoto-skinless-skin-orange-lubricated-huong-cam-hop-10-cai-chinh-hang-nhat-ban-p56234833.html?spid=57342740,,82.0,5166000.0
692,31,Bao cao su Sagami 001 - Siêu mỏng - Non Latex - Hộp 5 chiếc,369000,https://tiki.vn/bao-cao-su-sagami-001-sieu-mong-non-latex-hop-5-chiec-p108535235.html?spid=108535236,,403.0,148707000.0
693,32,Bao cao su Sagami Feel Up - Có gai nhỏ - Hộp 10 chiếc,87000,https://tiki.vn/bao-cao-su-sagami-feel-up-co-gai-nho-hop-10-chiec-p108535205.html?spid=108535206,,131.0,11397000.0
694,33,Bao Cao Su Sagami Xtreme Feel Long (Hộp 10 Cái),44000,https://tiki.vn/bao-cao-su-sagami-xtreme-feel-long-hop-10-cai-p389659.html?spid=187870130,,133.0,5852000.0
695,34,Gel Titan Đỏ Chính Hãng Của Nga Tăng Kích Cỡ - Che Tên SP,230000,https://tiki.vn/gel-titan-do-chinh-hang-cua-nga-tang-kich-co-che-ten-sp-p182307752.html?spid=182307753,,76.0,17480000.0
696,36,Gel Massage Durex 2 in 1 Hương Thơm Lô Hội - Mát Xa Toàn Thân - Bôi Trơn Quan Hệ + BCS Jex (1c) - Che Tên Sản Phẩm,345000,https://tiki.vn/gel-massage-durex-2-in-1-huong-thom-lo-hoi-mat-xa-toan-than-boi-tron-quan-he-bcs-jex-1c-che-ten-san-pham-p172069557.html?spid=262783362,,4.0,1380000.0
697,37,Bao Cao Su Lâu Ra Power Men Deluxe Condoms (H12) - Có Gai Kích Thích - 100% Hàng Chính Hãng - Che Tên Sản Phẩm,130000,https://tiki.vn/bao-cao-su-lau-ra-power-men-deluxe-condoms-h12-co-gai-kich-thich-100-hang-chinh-hang-che-ten-san-pham-p168243070.html?spid=168243071,,69.0,8970000.0
698,38,Gel Tăng Kích Thước Cậu Nhỏ Titan Gel Nga,219000,https://tiki.vn/gel-tang-kich-thuoc-cau-nho-titan-gel-nga-p196441756.html?spid=196441757,,80.0,17520000.0
699,39,"Xịt chống xuất tinh sớm, kéo dài quan hệ cho nam giới Pjur Med Pro-Long Chai 20ml, xịt kéo dài thời gian quan hệ lành tính an toàn chiết xuất provitamin B5 từ vỏ cây sồi dưỡng da",917000,https://tiki.vn/xit-chong-xuat-tinh-som-cho-nam-gioi-pjur-med-pro-long-chai-20ml-vit-keo-dai-thoi-gian-quan-he-lanh-tinh-an-toan-chiet-xuat-provitamin-b5-tu-vo-cay-soi-duong-da-p249243262.html?spid=249243263,,68.0,62356000.0
700,0,Gel bôi trơn gốc nước Pjur Woman Aqua Chai 100ml dưỡng âm cho da mịn dạng không gây kích ứng phù hợp cho da nhạy cảm,503500,https://tiki.vn/gel-boi-tron-goc-nuoc-pjur-woman-aqua-chai-100ml-duong-am-cho-da-min-dang-khong-gay-kich-ung-phu-hop-cho-da-nhay-cam-p247940602.html?spid=247940603,-46%,,
701,1,Bao cao su mỏng trơn Powermen Gia đình hộp 12 chiếc và 1 hộp Bao cao su Tâm Thiện Chí mỏng trơn Family hộp 3 chiếc,55000,https://tiki.vn/bao-cao-su-mong-tron-powermen-gia-dinh-hop-12-chiec-va-1-hop-bao-cao-su-tam-thien-chi-mong-tron-family-hop-3-chiec-p7586136.html?spid=7586137,-36%,60.0,3300000.0
702,2,Bao cao su gai nhỏ Sagami Feel Long hộp 10 chiếc nhập khẩu Nhật Bản,90000,https://tiki.vn/bao-cao-su-gai-nho-sagami-feel-long-hop-10-chiec-nhap-khau-nhat-ban-p242079080.html?spid=242079081,-25%,,
703,3,Bao cao su siêu mỏng Sagami Super thin (hộp 2 chiếc) tặng Gel Bôi Trơn 200ml,135000,https://tiki.vn/bao-cao-su-sieu-mong-sagami-super-thin-hop-2-chiec-tang-gel-boi-tron-200ml-p241505586.html?spid=241505588,-31%,,
704,5,BCS Size Nhỏ 49mm Có Gai Chấm Nổi Power Men Power Men Tighter Dotted (H12) + Gel Gói Jex Nhật - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,119000,https://tiki.vn/bcs-size-nho-49mm-co-gai-cham-noi-power-men-power-men-tighter-dotted-h12-gel-goi-jex-nhat-hang-chinh-hang-100-che-ten-san-pham-p157214791.html?spid=157214792,-14%,19.0,2261000.0
705,6,Bcs Size 49mm Kéo Dài Thời Gian Power Men Tighter Longer Ultrathin (Hộp 3) - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,50000,https://tiki.vn/bcs-size-49mm-keo-dai-thoi-gian-power-men-tighter-longer-ultrathin-hop-3-hang-chinh-hang-100-che-ten-san-pham-p176169684.html?spid=176169685,-18%,2.0,100000.0
706,7,Bao Cao Su Gai Chấm Nổi Li Ti Sagami Xtreme Green (Hộp 10 Chiếc) + Bcs Power Men (1 Chiếc) - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,99000,https://tiki.vn/bao-cao-su-gai-cham-noi-li-ti-sagami-xtreme-green-hop-10-chiec-bcs-power-men-1-chiec-hang-chinh-hang-100-che-ten-san-pham-p169282065.html?spid=169282066,,1.0,99000.0
707,8,Bao Cao Su Mỏng Kéo Dài Thời Gian Power Men Super Thin Longer (Hộp 3 Chiếc) - Hàng Chính Hãng - Che Tên Sản Phẩm,50000,https://tiki.vn/bao-cao-su-mong-keo-dai-thoi-gian-power-men-super-thin-longer-hop-3-chiec-hang-chinh-hang-che-ten-san-pham-p176403877.html?spid=176403878,,,
708,10,Gel Bôi Trơn Nhật Bản Gốc Nước Không Mùi Hương Jex Luve Jelly (55g) - Tặng BCS Masculan Fruitti (1c) Và BCS Sagami White (1c) - Che Tên Sản Phẩm,268000,https://tiki.vn/gel-boi-tron-nhat-ban-goc-nuoc-khong-mui-huong-jex-luve-jelly-55g-tang-bcs-masculan-fruitti-1c-va-bcs-sagami-white-1c-che-ten-san-pham-p102527459.html?spid=102527460,,6.0,1608000.0
709,11,Bcs 0.03 Okamoto Aloe Siêu Mỏng Hương Nha Đam (H3) - Che Tên Sản Phẩm,199000,https://tiki.vn/bcs-0-03-okamoto-aloe-sieu-mong-huong-nha-dam-h3-che-ten-san-pham-p200925858.html?spid=200925859,,,
710,13,Gel Bôi Trơn Gốc Nước Jex Luve Jelly 55g Nhật Bản + Tặng Bcs Power Men 1 Chiếc - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,280000,https://tiki.vn/gel-boi-tron-goc-nuoc-jex-luve-jelly-55g-nhat-ban-tang-bcs-power-men-1-chiec-hang-chinh-hang-100-che-ten-san-pham-shop-thien-thai-p158741017.html?spid=158741018,,1.0,280000.0
711,14,Gel Bôi Trơn Durex Play Massage 2 In 1 200ml - Hương Thơm Lô Hội - Nhập Khẩu Thái Lan,350000,https://tiki.vn/gel-boi-tron-durex-play-massage-2-in-1-200ml-huong-thom-lo-hoi-nhap-khau-thai-lan-p192333135.html?spid=192333136,,,
712,15,Bcs Siêu Mỏng - Ôm Khít - Nhiều Gel - Jex Butterfly 0.03 Moist - Nhật Bản - H10,350000,https://tiki.vn/bcs-sieu-mong-om-khit-nhieu-gel-jex-butterfly-0-03-moist-nhat-ban-h10-p195531015.html?spid=195531016,,4.0,1400000.0
713,16,Bao Cao Su Durex Chocolate (3s) - Gai Nhỏ - Hương Socola - Nhập Khẩu Ấn Độ,99000,https://tiki.vn/bao-cao-su-durex-chocolate-3s-gai-nho-huong-socola-nhap-khau-an-do-p192395982.html?spid=192395983,,,
714,18,Bao cao su Sagami White - Có gai - H10 - Chính Hãng - Che Tên Sp,99000,https://tiki.vn/bao-cao-su-sagami-white-co-gai-h10-chinh-hang-che-ten-sp-p182799511.html?spid=182799512,,2.0,198000.0
715,19,Bao Cao Su Hương Bạc Hà The Mát Sagami Spearmint Nhật Bản (10 chiếc) + Bao Cao Su Power Men 1 Chiếc - Hàng Chính Hãng 100% - Che Tên Sản Phẩm - Shop Adam,120000,https://tiki.vn/bao-cao-su-huong-bac-ha-the-mat-sagami-spearmint-nhat-ban-10-chiec-bao-cao-su-power-men-1-chiec-hang-chinh-hang-100-che-ten-san-pham-shop-adam-p114230622.html?spid=114230623,,12.0,1440000.0
716,20,Bao Cao Su Durex Kéo Dài Thời Gian Performa - Nhập Khẩu Thái Lan - 12s,299000,https://tiki.vn/bao-cao-su-durex-keo-dai-thoi-gian-performa-nhap-khau-thai-lan-12s-p196286077.html?spid=196286078,,,
717,21,Gel Bôi Trơn Tự Nhiên Tạo Ấm Jex Luve Jelly Hot 55g Nhật Bản + Bcs Power Men 1 Chiếc - Hàng Chính Hãng 100% - Che Tên Sản Phẩm - SHOP ADAM,280000,https://tiki.vn/gel-boi-tron-tu-nhien-tao-am-jex-luve-jelly-hot-55g-nhat-ban-bcs-power-men-1-chiec-hang-chinh-hang-100-che-ten-san-pham-shop-adam-p115477518.html?spid=115478885,,8.0,2240000.0
718,22,Bao Cao Su Cá Ngựa Bạc Chống XTS Power Men Longer Plus - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,150000,https://tiki.vn/bao-cao-su-ca-ngua-bac-chong-xts-power-men-longer-plus-hang-chinh-hang-100-che-ten-san-pham-p253102880.html?spid=253102881,,4.0,600000.0
719,23,Combo Gel bôi trơn Durex KY Jelly + Gel Sagami Original Chính Hãng,390000,https://tiki.vn/combo-gel-boi-tron-durex-ky-jelly-gel-sagami-original-chinh-hang-p252859620.html?spid=252859621,,,
720,24,BCS 0.03 mm Sagami Tight Fit (H12) - 6 Lớp Lượn Sóng Ôm Khít - Siêu Mỏng - Truyền Nhiệt Nhanh - Không Mùi Cao Su - Nhập Khẩu Nhật Bản - Che Tên Sản Phẩm,140000,https://tiki.vn/bcs-0-03-mm-sagami-tight-fit-h12-6-lop-luon-song-om-khit-sieu-mong-truyen-nhiet-nhanh-khong-mui-cao-su-nhap-khau-nhat-ban-che-ten-san-pham-p167616273.html?spid=167616274,,,
721,26,Bao Cao Su Cỡ Lớn 55mm - Kéo Dài Thời Gian - Power Men Comfortable Ultra Thin Extra Longer - 12s,150000,https://tiki.vn/bao-cao-su-co-lon-55mm-keo-dai-thoi-gian-power-men-comfortable-ultra-thin-extra-longer-12s-p198350849.html?spid=198350850,,,
722,27,Bao Cao Su Size Lớn Siêu Mỏng Power Men Comfortable Ultrathin - 12s,130000,https://tiki.vn/bao-cao-su-size-lon-sieu-mong-power-men-comfortable-ultrathin-12s-p216933722.html?spid=216933723,,,
723,28,Combo Bao Cao Su Lâu Ra Durex Performa - 12s + Gel Bôi Trơn Sagami Original,480000,https://tiki.vn/combo-bao-cao-su-lau-ra-durex-performa-12s-gel-boi-tron-sagami-original-p252928844.html?spid=252928845,,,
724,29,Chai Xịt Chống Xuất Tinh Sớm Dynamo Delay Kèm Bao Cao Su Gai Kéo Dài Thời Gian Power Men Cá Ngựa Đen (Hộp 3 Chiếc) - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,520000,https://tiki.vn/bao-cao-su-gai-keo-dai-thoi-gian-power-men-ca-ngua-den-hop-3-chiec-kem-chai-xit-chong-xuat-tinh-som-dynamo-hang-chinh-hang-100-che-ten-san-pham-p76467768.html?spid=273602987,,2.0,1040000.0
